merger,error_of_value,error_thermal,error_renewable,error_nsp,error_1_to_2,error_1_to_3,error_2_to_1,error_2_to_3,error_3_to_1,error_3_to_2,rel_error_of_value,rel_error_thermal,rel_error_renewable,rel_error_nsp,rel_error_1_to_2,rel_error_1_to_3,rel_error_2_to_1,rel_error_2_to_3,rel_error_3_to_1,rel_error_3_to_2
"['1+5+6', '2+4+8', '3', '7']",786758971.3585389,-76226.22234099312,-81538.34626400052,157764.56860500015,0.0,0.0,183265.43139499053,0.0,-341030.00000000023,259491.65373599948,0.8563429394748505,-0.03241931714015367,-0.06641474443657502,0.9191255344446903,0.0,0.0,0.06667977648723722,0.0,-0.41061589824728895,0.6533324268509128
"['1+5+6', '2+4+8', '3+7']",856628673.3026901,-52120.90032999311,-119525.47733300063,171646.37766300014,0.0,0.0,182155.75340599054,0.0,-353802.13106900034,234276.65373599948,0.9323921846963829,-0.02216722730754661,-0.0973560832964262,1.0,0.0,0.0,0.0662760283296272,0.0,-0.42599413497552274,0.5898476214405399
"['1+5+6', '2+7', '3', '4', '8']",855187137.9226357,-120014.56860499363,-51631.80905800057,171646.37766300014,0.0,0.0,-43421.3776630098,0.0,-128225.00000000023,76593.19094199949,0.9308231544219887,-0.051042675887030375,-0.04205522383643334,1.0,0.0,0.0,-0.01579854823301141,0.0,-0.15438883251549318,0.1928417141666614
"['1+5+6', '2+7', '3', '4+8']",855435337.9226357,-108489.56860499317,-63156.80905800057,171646.37766300014,0.0,0.0,29853.622336990666,0.0,-201500.00000000023,138343.19094199952,0.9310933061778824,-0.04614104730613522,-0.05144258530134782,1.0,0.0,0.0,0.010862020456408605,0.0,-0.24261532268958375,0.34831213788629345
"['1+5+6', '2+7', '3+4', '8']",855866609.3474134,-87565.0847929935,-84081.2928700007,171646.37766300014,0.0,0.0,-30649.24659400992,0.0,-140997.13106900023,56915.838198999525,0.9315627208945242,-0.03724178067764283,-0.06848602938030623,1.0,0.0,0.0,-0.011151502478315534,0.0,-0.16976706924372698,0.14329926285273642
"['1+5+6', '2+7', '3+4+8']",856082287.6750847,-77682.43753599375,-93963.94012700068,171646.37766300014,0.0,0.0,60660.75340599008,0.0,-232307.13106900034,138343.19094199952,0.9317974746371859,-0.03303865128503425,-0.07653565905767734,1.0,0.0,0.0,0.02207096803728903,0.0,-0.279708533833235,0.34831213788629345
"['1+5+6', '2+7', '3+8', '4']",855834087.6750847,-89207.43753599375,-82438.94012700068,171646.37766300014,0.0,0.0,-12614.246594009921,0.0,-159032.13106900034,76593.19094199949,0.9315273228812921,-0.037940279865929405,-0.06714829759276308,1.0,0.0,0.0,-0.004589600652130654,0.0,-0.19148204365914467,0.1928417141666614
"['1+5+6', '2+7+8', '3', '4']",855739820.0502411,-94453.03139899392,-77193.34626400052,171646.37766300014,0.0,0.0,141038.62233698973,0.0,-312685.00000000023,235491.65373599948,0.9314247178676924,-0.04017125190954318,-0.0628756480751822,1.0,0.0,0.0,0.05131586323679915,0.0,-0.37648720682477643,0.592906675121825
"['1+5+6', '2+7+8', '3+4']",856419291.4750187,-62003.54758699378,-109642.83007600065,171646.37766300014,0.0,0.0,153810.75340599008,0.0,-325457.13106900034,215814.30099299946,0.932164284340228,-0.02637035670015564,-0.08930645361905509,1.0,0.0,0.0,0.05596290899149525,0.0,-0.39186544355301023,0.5433642238079
"['1+5+6', '2+8', '3', '4', '7']",786510771.3585389,-87751.22234099358,-70013.34626400052,157764.56860500015,0.0,0.0,109990.43139499007,0.0,-267755.00000000047,197741.65373599948,0.8560727877189568,-0.03732094572104905,-0.057027382971660545,0.9191255344446903,0.0,0.0,0.0400192077978172,0.0,-0.3223894080731986,0.4978620031312808
"['1+5+6', '2+8', '3', '4+7']",855585265.0502411,-101633.03139899345,-70013.34626400052,171646.37766300014,0.0,0.0,96108.6223369902,0.0,-267755.00000000047,197741.65373599948,0.9312564934332358,-0.043224934617640765,-0.057027382971660545,1.0,0.0,0.0,0.034968413885511196,0.0,-0.3223894080731986,0.4978620031312808
"['1+5+6', '2+8', '3+4', '7']",787190242.7833166,-55301.73852899345,-102462.83007600065,157764.56860500015,0.0,0.0,122762.56246399041,0.0,-280527.13106900034,178064.30099299946,0.8568123541914923,-0.023520050511661506,-0.08345818851553344,0.9191255344446903,0.0,0.0,0.0446662535525133,0.0,-0.3377676448014322,0.4483195518173556
"['1+5+6', '2+8', '3+4+7']",856621345.8026901,-52120.90032999357,-119525.47733300063,171646.37766300014,0.0,0.0,108880.75340599008,0.0,-280527.13106900034,161001.65373599948,0.9323842091242986,-0.022167227307546833,-0.0973560832964262,1.0,0.0,0.0,0.039615459640207185,0.0,-0.3377676448014322,0.405360248192669
"['1+5+6', '2+8', '3+7', '4']",856380473.3026901,-63645.90032999357,-108000.47733300063,171646.37766300014,0.0,0.0,108880.75340599008,0.0,-280527.13106900034,172526.65373599948,0.9321220329404891,-0.02706885588844199,-0.08796872183151194,1.0,0.0,0.0,0.039615459640207185,0.0,-0.3377676448014322,0.434377197720908
"['1+5+6+7', '2', '3', '4', '8']",854258095.1133235,-164466.37766299397,-7180.000000000466,171646.37766300014,0.0,0.0,-43421.377663010266,0.0,-128225.00000000023,121044.99999999948,0.9298119435185392,-0.06994820801294654,-0.005848265103521877,1.0,0.0,0.0,-0.015798548233011633,0.0,-0.15438883251549318,0.30475979658530805
"['1+5+6+7', '2', '3', '4+8']",854506295.1133235,-152941.3776629935,-18705.000000000466,171646.37766300014,0.0,0.0,29853.6223369902,0.0,-201500.00000000023,182794.9999999995,0.930082095274433,-0.06504657943205117,-0.015235626568436356,1.0,0.0,0.0,0.010862020456408383,0.0,-0.24261532268958375,0.4602302203049401
"['1+5+6+7', '2', '3+4', '8']",854937566.5381012,-132016.89385099383,-39629.4838120006,171646.37766300014,0.0,0.0,-30649.246594010387,0.0,-140997.13106900023,101367.64725699951,0.9305515099910748,-0.056147312803559,-0.03227907064739477,1.0,0.0,0.0,-0.011151502478315756,0.0,-0.16976706924372698,0.25521734527138307
"['1+5+6+7', '2', '3+4+8']",855153244.8657725,-122134.24659399409,-49512.13106900058,171646.37766300014,0.0,0.0,60660.75340598961,0.0,-232307.13106900034,182794.9999999995,0.9307862637337364,-0.05194418341095042,-0.0403287003247661,1.0,0.0,0.0,0.02207096803728892,0.0,-0.279708533833235,0.4602302203049401
"['1+5+6+7', '2', '3+8', '4']",854905044.8657725,-133659.2465939941,-37987.13106900058,171646.37766300014,0.0,0.0,-12614.246594010387,0.0,-159032.13106900034,121044.99999999948,0.9305161119778427,-0.056845811991845574,-0.03094133885985162,1.0,0.0,0.0,-0.004589600652130876,0.0,-0.19148204365914467,0.30475979658530805
"['1+5+6+7', '2+3', '4', '8']",854259372.3264304,-164466.37766299397,-7180.0000000006985,171646.37766300014,0.0,0.0,-30649.246594010387,0.0,-140997.13106900023,133817.13106899947,0.9298133336932511,-0.06994820801294654,-0.005848265103522099,1.0,0.0,0.0,-0.011151502478315756,0.0,-0.16976706924372698,0.33691669746142316
"['1+5+6+7', '2+3', '4+8']",854507572.3264304,-152941.3776629935,-18705.0000000007,171646.37766300014,0.0,0.0,42625.75340599008,0.0,-214272.13106900034,195567.1310689995,0.9300834854491449,-0.06504657943205117,-0.015235626568436578,1.0,0.0,0.0,0.015509066211104372,0.0,-0.25799355941781754,0.4923871211810552
"['1+5+6+7', '2+3+4', '8']",854937566.5381012,-132016.89385099383,-39629.4838120006,171646.37766300014,0.0,0.0,-30649.246594010387,0.0,-140997.13106900023,101367.64725699951,0.9305515099910748,-0.056147312803559,-0.03227907064739477,1.0,0.0,0.0,-0.011151502478315756,0.0,-0.16976706924372698,0.25521734527138307
"['1+5+6+7', '2+3+4+8']",856630476.80269,-52120.90032999404,-119525.47733300063,171646.37766300014,0.0,0.0,200190.7534059896,0.0,-371837.13106900034,252311.6537359995,0.9323941477048105,-0.022167227307547055,-0.0973560832964262,1.0,0.0,0.0,0.07283793015581164,0.0,-0.4477091093909402,0.6352550561252941
"['1+5+6+7', '2+3+8', '4']",856382276.80269,-63645.90032999357,-108000.47733300063,171646.37766300014,0.0,0.0,126915.75340599008,0.0,-298562.13106900034,190561.6537359995,0.9321239959489168,-0.02706885588844199,-0.08796872183151194,1.0,0.0,0.0,0.04617736146639195,0.0,-0.3594826192168499,0.47978463240566216
"['1+5+6+7', '2+4', '3', '8']",854936289.3249943,-132016.89385099383,-39629.4838120006,171646.37766300014,0.0,0.0,-43421.377663010266,0.0,-128225.00000000023,88595.51618799946,0.9305501198163629,-0.056147312803559,-0.03227907064739477,1.0,0.0,0.0,-0.015798548233011633,0.0,-0.15438883251549318,0.22306044439526784
"['1+5+6+7', '2+4', '3+8']",855583239.0774432,-101209.76278199395,-70436.61488100071,171646.37766300014,0.0,0.0,-12614.246594010387,0.0,-159032.13106900034,88595.51618799946,0.9312542882756664,-0.04304491678245803,-0.05737214440372451,1.0,0.0,0.0,-0.004589600652130876,0.0,-0.19148204365914467,0.22306044439526784
"['1+5+6+7', '2+4+8', '3']",855983527.0502411,-82928.03139899345,-88718.34626400052,171646.37766300014,0.0,0.0,169383.6223369902,0.0,-341030.00000000023,252311.6537359995,0.9316899792455071,-0.035269623328648025,-0.07226300954009668,1.0,0.0,0.0,0.0616289825749311,0.0,-0.41061589824728895,0.6352550561252941
"['1+5+6+7', '2+8', '3', '4']",855735327.0502411,-94453.03139899392,-77193.34626400052,171646.37766300014,0.0,0.0,96108.62233698973,0.0,-267755.00000000023,190561.6537359995,0.9314198274896134,-0.04017125190954318,-0.0628756480751822,1.0,0.0,0.0,0.034968413885511085,0.0,-0.3223894080731984,0.47978463240566216
"['1+5+6+7', '2+8', '3+4']",856414798.4750187,-62003.54758699378,-109642.83007600065,171646.37766300014,0.0,0.0,108880.75340599008,0.0,-280527.13106900034,170884.30099299952,0.9321593939621489,-0.02637035670015564,-0.08930645361905509,1.0,0.0,0.0,0.039615459640207185,0.0,-0.3377676448014322,0.43024218109173706
"['1+5+6+7+8', '2', '3', '4']",854272582.1133235,-164466.37766299397,-7180.0000000006985,171646.37766300014,0.0,0.0,101448.62233698973,0.0,-273095.00000000047,265914.99999999953,0.9298277118041461,-0.06994820801294654,-0.005848265103522099,1.0,0.0,0.0,0.03691133352797438,0.0,-0.3288190151360393,0.6695047404600141
"['1+5+6+7+8', '2', '3+4']",854952053.5381012,-132016.89385099383,-39629.483812000835,171646.37766300014,0.0,0.0,114220.75340599008,0.0,-285867.13106900034,246237.6472569995,0.9305672782766816,-0.056147312803559,-0.03227907064739499,1.0,0.0,0.0,0.04155837928267059,0.0,-0.34419725186427286,0.619962289146089
"['1+5+6+7+8', '2+3', '4']",854273859.3264303,-164466.37766299397,-7180.0000000006985,171646.37766300014,0.0,0.0,114220.75340598961,0.0,-285867.13106900034,278687.13106899953,0.929829101978858,-0.06994820801294654,-0.005848265103522099,1.0,0.0,0.0,0.041558379282670366,0.0,-0.34419725186427286,0.7016616413361291
"['1+5+6+7+8', '2+3+4']",854952053.5381012,-132016.89385099383,-39629.483812000835,171646.37766300014,0.0,0.0,114220.75340598961,0.0,-285867.13106900034,246237.64725699954,0.9305672782766816,-0.056147312803559,-0.03227907064739499,1.0,0.0,0.0,0.041558379282670366,0.0,-0.34419725186427286,0.619962289146089
"['1+5+6+7+8', '2+4', '3']",854950776.3249943,-132016.89385099383,-39629.4838120006,171646.37766300014,0.0,0.0,101448.62233698973,0.0,-273095.00000000023,233465.5161879995,0.9305658881019698,-0.056147312803559,-0.03227907064739477,1.0,0.0,0.0,0.03691133352797438,0.0,-0.32881901513603906,0.5878053882699739
"['1+5+6+8', '2', '3', '4', '7']",785043533.4216213,-157764.56860499317,-6.984919309616089e-10,157764.56860500015,0.0,0.0,70400.43139499053,0.0,-228165.00000000047,228164.99999999953,0.8544757816554105,-0.06709790182445219,-6.661338147750939e-16,0.9191255344446903,0.0,0.0,0.02561467808899265,0.0,-0.27472121638446123,0.5744600684694698
"['1+5+6+8', '2', '3', '4+7']",854118027.1133235,-171646.37766299304,-6.984919309616089e-10,171646.37766300014,0.0,0.0,56518.622336990666,0.0,-228165.00000000047,228164.99999999953,0.9296594873696895,-0.0730018907210439,-6.661338147750939e-16,1.0,0.0,0.0,0.020563884176686753,0.0,-0.27472121638446123,0.5744600684694698
"['1+5+6+8', '2', '3+4', '7']",785723004.8463991,-125315.08479299303,-32449.483812000835,157764.56860500015,0.0,0.0,83172.56246399088,0.0,-240937.13106900058,208487.6472569995,0.855215348127946,-0.053297006615064646,-0.026430805543873337,0.9191255344446903,0.0,0.0,0.030261723843688748,0.0,-0.290099453112695,0.5249176171555446
"['1+5+6+8', '2', '3+4+7']",855154107.8657725,-122134.24659399316,-49512.13106900081,171646.37766300014,0.0,0.0,69290.75340599054,0.0,-240937.13106900058,191424.99999999953,0.9307872030607524,-0.05194418341094997,-0.04032870032476632,1.0,0.0,0.0,0.02521092993138263,0.0,-0.290099453112695,0.48195831353085794
"['1+5+6+8', '2', '3+7', '4']",854913235.3657725,-133659.24659399316,-37987.13106900081,171646.37766300014,0.0,0.0,69290.75340599054,0.0,-240937.13106900058,202949.99999999953,0.9305250268769428,-0.05684581199184513,-0.03094133885985184,1.0,0.0,0.0,0.02521092993138263,0.0,-0.290099453112695,0.5109752630590969
"['1+5+6+8', '2+3', '4', '7']",785044810.6347282,-157764.56860499317,-9.313225746154785e-10,157764.56860500015,0.0,0.0,83172.56246399041,0.0,-240937.13106900058,240937.13106899953,0.8544771718301223,-0.06709790182445219,-6.661338147750939e-16,0.9191255344446903,0.0,0.0,0.030261723843688526,0.0,-0.290099453112695,0.6066169693455848
"['1+5+6+8', '2+3', '4+7']",854119304.3264304,-171646.37766299304,-9.313225746154785e-10,171646.37766300014,0.0,0.0,69290.75340599054,0.0,-240937.13106900058,240937.13106899953,0.9296608775444013,-0.0730018907210439,-6.661338147750939e-16,1.0,0.0,0.0,0.02521092993138263,0.0,-0.290099453112695,0.6066169693455848
"['1+5+6+8', '2+3+4', '7']",785723004.8463991,-125315.08479299303,-32449.483812000835,157764.56860500015,0.0,0.0,83172.56246399041,0.0,-240937.13106900058,208487.64725699954,0.855215348127946,-0.053297006615064646,-0.026430805543873337,0.9191255344446903,0.0,0.0,0.030261723843688526,0.0,-0.290099453112695,0.5249176171555447
"['1+5+6+8', '2+3+4+7']",855876603.3474134,-87565.08479299303,-84081.29287000094,171646.37766300014,0.0,0.0,69290.75340599054,0.0,-240937.13106900058,156855.83819899953,0.931573598802052,-0.03724178067764261,-0.06848602938030646,1.0,0.0,0.0,0.02521092993138263,0.0,-0.290099453112695,0.3949221640112792
"['1+5+6+8', '2+3+7', '4']",855198409.1357427,-120014.56860499317,-51631.8090580008,171646.37766300014,0.0,0.0,69290.75340599054,0.0,-240937.13106900058,189305.3220109996,0.9308354225042283,-0.05104267588703015,-0.042055223836433564,1.0,0.0,0.0,0.02521092993138263,0.0,-0.290099453112695,0.47662151620131954
"['1+5+6+8', '2+4', '3', '7']",785721727.6332922,-125315.08479299303,-32449.483812000835,157764.56860500015,0.0,0.0,70400.43139499053,0.0,-228165.00000000047,195715.5161879995,0.8552139579532342,-0.053297006615064646,-0.026430805543873337,0.9191255344446903,0.0,0.0,0.02561467808899265,0.0,-0.27472121638446123,0.49276071627942963
"['1+5+6+8', '2+4', '3+7']",855591429.5774434,-101209.76278199302,-70436.61488100095,171646.37766300014,0.0,0.0,69290.75340599054,0.0,-240937.13106900058,170500.5161879995,0.9312632031747665,-0.04304491678245759,-0.057372144403724734,1.0,0.0,0.0,0.02521092993138263,0.0,-0.290099453112695,0.4292759108690568
"['1+5+6+8', '2+4+7', '3']",855875326.1343066,-87565.08479299303,-84081.2928700007,171646.37766300014,0.0,0.0,56518.622336990666,0.0,-228165.00000000047,144083.7071299996,0.9315722086273401,-0.03724178067764261,-0.06848602938030623,1.0,0.0,0.0,0.020563884176686753,0.0,-0.27472121638446123,0.36276526313516433
"['1+5+6+8', '2+7', '3', '4']",855197131.9226357,-120014.56860499317,-51631.8090580008,171646.37766300014,0.0,0.0,56518.622336990666,0.0,-228165.00000000047,176533.19094199958,0.9308340323295166,-0.05104267588703015,-0.042055223836433564,1.0,0.0,0.0,0.020563884176686753,0.0,-0.27472121638446123,0.4444646153252044
"['1+5+6+8', '2+7', '3+4']",855876603.3474134,-87565.08479299303,-84081.29287000094,171646.37766300014,0.0,0.0,69290.75340599101,0.0,-240937.13106900058,156855.83819899958,0.931573598802052,-0.03724178067764261,-0.06848602938030646,1.0,0.0,0.0,0.025210929931382853,0.0,-0.290099453112695,0.39492216401127933
"['1+5+7', '2', '3', '4', '6', '8']",259713933.77954674,-44984.20582799381,-7180.000000000466,52164.20582800005,0.0,0.0,-52164.20582800964,0.0,-2.3283064365386963e-10,-7180.000000000407,0.28268402594928976,-0.019131962600898778,-0.005848265103521877,0.30390507820920065,0.0,0.0,-0.018979561823359692,0.0,-2.220446049250313e-16,-0.01807737072561988
"['1+5+7', '2', '3', '4', '6+8']",854245272.6133235,-164466.37766299397,-7180.0000000006985,171646.37766300014,0.0,0.0,-171646.37766301027,0.0,-4.656612873077393e-10,-7180.000000000407,0.9297979869476692,-0.06994820801294654,-0.005848265103522099,1.0,0.0,0.0,-0.062452269423060924,0.0,-6.661338147750939e-16,-0.01807737072561988
"['1+5+7', '2', '3', '4+6', '8']",770367644.7794163,-136034.72201599367,-18705.000000000466,154739.72201600016,0.0,0.0,-81464.72201600997,0.0,-73275.00000000012,54569.99999999959,0.8385019013734096,-0.057856111186785686,-0.015235626568436356,0.9015029860974202,0.0,0.0,-0.029640338684030487,0.0,-0.08822649017409057,0.13739305299401217
"['1+5+7', '2', '3', '4+6+8']",854493472.6133235,-152941.37766299397,-18705.000000000466,171646.37766300014,0.0,0.0,-98371.37766301027,0.0,-73275.00000000023,54569.99999999959,0.930068138703563,-0.06504657943205139,-0.015235626568436356,1.0,0.0,0.0,-0.03579170073364102,0.0,-0.08822649017409079,0.13739305299401217
"['1+5+7', '2', '3', '4+8', '6']",259962133.77954674,-33459.20582799334,-18705.000000000466,52164.20582800005,0.0,0.0,21110.79417199036,0.0,-73275.00000000023,54569.99999999959,0.2829541777051835,-0.014230334020003621,-0.015235626568436356,0.30390507820920065,0.0,0.0,0.007681006866060103,0.0,-0.08822649017409079,0.13739305299401217
"['1+5+7', '2', '3+4', '6', '8']",260393405.20432436,-12534.72201599367,-39629.4838120006,52164.20582800005,0.0,0.0,-39392.07475900976,0.0,-12772.131069000228,-26857.352743000432,0.28342359242182513,-0.005331067391511457,-0.03227907064739477,0.30390507820920065,0.0,0.0,-0.014332516068663814,0.0,-0.015378236728234018,-0.06761982203954497
"['1+5+7', '2', '3+4', '6+8']",854924744.0381012,-132016.89385099383,-39629.4838120006,171646.37766300014,0.0,0.0,-158874.2465940104,0.0,-12772.131069000345,-26857.352743000432,0.9305375534202047,-0.056147312803559,-0.03227907064739477,1.0,0.0,0.0,-0.057805223668364825,0.0,-0.015378236728234018,-0.06761982203954497
"['1+5+7', '2', '3+4+6', '8']",855140422.3657725,-122134.24659399362,-49512.13106900058,171646.37766300014,0.0,0.0,-67564.24659400992,0.0,-104082.13106900023,54569.99999999959,0.9307723071628664,-0.051944183410950195,-0.0403287003247661,1.0,0.0,0.0,-0.02458275315276026,0.0,-0.12531970131774206,0.13739305299401217
"['1+5+7', '2', '3+4+6+8']",855140422.3657725,-122134.24659399362,-49512.131069000345,171646.37766300014,0.0,0.0,-67564.24659400992,0.0,-104082.13106900011,54569.99999999959,0.9307723071628664,-0.051944183410950195,-0.040328700324765876,1.0,0.0,0.0,-0.02458275315276026,0.0,-0.12531970131774184,0.13739305299401217
"['1+5+7', '2', '3+4+8', '6']",260609083.53199565,-2652.0747589939274,-49512.13106900058,52164.20582800005,0.0,0.0,51917.925240989774,0.0,-104082.13106900034,54569.99999999959,0.2836583461644868,-0.0011279379989028726,-0.0403287003247661,0.30390507820920065,0.0,0.0,0.018889954446940638,0.0,-0.12531970131774206,0.13739305299401217
"['1+5+7', '2', '3+6', '4', '8']",854892222.3657725,-133659.24659399362,-37987.13106900058,171646.37766300014,0.0,0.0,-140839.24659400992,0.0,-30807.13106900023,-7180.000000000407,0.9305021554069727,-0.05684581199184535,-0.03094133885985162,1.0,0.0,0.0,-0.051243321842179945,0.0,-0.037093211143651494,-0.01807737072561988
